,log2FC_spectral
HSPB1,-1.1303031028289177
AKR1B15,3.700439718141092
HNRNPC,-0.6468500609474509
DDX3Y,-0.5239718708320079
SEL1L,-0.6057210608879536
HPCAL1,0.05246741989413548
WDR73,-0.5849625007211563
KPNB1,-0.8093940673312028
PSMB1,-1.4681488357384063
H3,-0.9679848294400383
EIF2AK2,0.04654258593703024
GFOD1,-2.321928094887362
PTGES3L,0.0
OBSCN,-4.857980995127572
WDR11,0.12553088208385882
I3L3B4,-0.13750352374993496
SLC25A13,-0.5746941652673292
HOOK3,-0.3048545815284209
PLCH1,-0.4730696206502589
SPG21,1.584962500721156
MARS2,0.0
ARL8B,-0.49340856283171614
KIF27,-0.929610672108602
RHOT1,-0.38578369430372966
GABRA3,2.0
PICALM,0.14852252471008814
HOOK1,2.321928094887362
ARL15,0.0
CHCHD2P9,-1.3219280948873622
NDE1,-0.4773217775331864
PSD3,2.0
SLC25A36,-0.5405683813627028
FBN1,-0.5410748567201562
PRPF4,-1.145430439521564
TPST1,1.584962500721156
CORO1B,-0.982297998266541
CCAR1,-0.983511877211431
MSI1,-2.074000581443777
HSPA1L,-0.7847490383574811
GOT2,-1.4024844489357593
LRRC4B,0.0
CDK3,-1.6938968722743202
SLC2A3,-0.9004643264490856
TOMM70,-0.8214991043778741
POLDIP2,-0.5670405927238937
AMACR,1.584962500721156
ARFIP1,-1.8073549220576042
PSMD7,-0.4977893281879608
DNAJC19,-0.15200309344504995
UNC45A,-3.4594316186372973
TMEM35A,1.078002512001273
CRH,0.0
GLB1,0.777607578663552
SNRPGP15,-0.5044725828607883
A0A1B0GWJ7,-1.3219280948873622
A0A804HL70,-1.5849625007211563
DDX20,0.7198920808072646
NUP210,-0.9434164716336325
NOL9,-0.5563933485243852
ADRM1,-0.6710514774348653
CACNB1,-0.4150374992788438
TACO1,0.8300749985576875
TSC22D4,-3.584962500721156
RSBN1,-0.881355503501381
PWP1,-0.1443899093351748
ATP5PB,-0.5559000351186935
GTF2E1,1.584962500721156
WASL,0.5849625007211562
TXN,-1.106915203916512
GPI,-1.0567838756703218
PFAS,-0.40742431516896865
BCL9,-4.392317422778761
PBX1,2.5360529002402097
TRMT10C,-0.14684138832927113
GOLGA2,-0.8840339819516752
CAPNS2,1.584962500721156
PLOD1,-0.6966078565500653
EVI5L,1.0
CUL1,0.7182290315846205
CLIC5,-1.102685663974564
POLR2E,-0.8073549220576042
SMARCA2,0.14864408135513527
CROT,-0.9244489669928232
TIMM44,-0.5405683813627028
FGF2,-3.9068905956085187
GNPDA1,-1.7835081801032362
JUP,-1.6780719051126376
GSTO1,-1.765534746362977
TAOK2,-0.6780719051126377
NRP1,3.700439718141092
ARHGEF12,0.06273575534796275
ABCC1,-1.3785116232537298
AHCYL1,-0.6300503902496941
WASH6P,-3.1699250014423126
CKAP5,-0.4192995261330033
TJP1,-1.6236948952098706
ACOX3,-0.22239242133644802
ABCC11,2.0
BROX,-0.4594316186372972
H2BC26,-0.8644447480395869
A0AAG2UUW0,-1.0
PHIP,0.42033179894835676
EDC3,-0.8231222379159209
MSI2,-0.04987590663956952
PRPS1,-1.0816649967122267
IRF2BP1,-0.8300749985576876
DTX3,0.15200309344505006
GLS,4.321928094887363
HDHD3,-0.4150374992788438
A0A3B3ISV5,-0.471305718925589
MRPS18C,1.0
MCM6,-0.6520766965796931
RPL10A,-0.7178567712185016
TRIM46,-1.0374747054186628
RERE,-1.5849625007211563
CPT2,-0.5772681089311553
GRIN1,1.584962500721156
PRTFDC1,-1.8744691179161412
HTD2,1.0
PREP,-0.4150374992788438
SNX4,-0.9708536543404835
H2BC1,-0.8992774114986434
PDHX,0.06817150264157924
FLOT2,-0.3802720811181672
MRTO4,-0.36257007938470825
KRT3,-0.7369655941662062
TMEM143,2.321928094887362
GNB3,-0.49098635251214234
CTSC,-0.7870377432359391
SENP3,-4.857980995127572
ALDH9A1,-0.4947646917495779
ACTN2,0.8771432522144665
DARS2,4.169925001442312
H7C0I5,2.0
NR2F1,0.06838697498025013
TUSC3,-0.40053792958372875
NDUFA9,0.06711419585853703
PPM1F,-1.0101242172737073
A0A8I5KT08,3.169925001442312
NME2,-0.45505317812672297
BPNT2,0.8073549220576041
A0A2R8Y670,-1.5849625007211563
SEC31B,-4.700439718141092
RPS4Y2,-0.6365636972083687
CSNK1A1,0.14336417517117744
MBOAT7,-0.6828098241193007
HNRNPCL1,-0.43695227570728445
ATP6V1E2,-2.0
SYNJ2BP,3.321928094887362
PSMB3,-1.1301475101542289
H2AC6,-0.713052974221878
DYNLRB1,-0.9300979867698438
HSPA5,-0.9393698377116617
TPRKB,-0.5849625007211563
SLC12A2,-3.1699250014423126
TBC1D24,0.23851208669972487
INPP5F,-0.8259706002249511
CYFIP2,-0.5570214460114478
MSH6,-0.8272794640397326
CRB2,2.321928094887362
HOXA9,1.0
ANP32CP,0.4306343543298623
DHCR24,1.584962500721156
BAIAP2L1,-1.5849625007211563
KALRN,-0.685891409571937
CBLL1,2.807354922057604
ISLR2,-4.247927513443585
STX12,0.0
UBE2D1,-0.5972408304995929
CHMP7,0.3344190390705593
GSTK1,-0.3219280948873623
GFPT1,-0.9619765535451339
KPNA1,-0.606178986630852
UBR5,0.9004643264490856
AFG3L2,-0.6039456040887291
SASH1,3.0
DHX8,-0.8556100906648251
COQ8A,0.289506617194985
TIMM17B,2.321928094887362
ATP5F1EP2,-1.1805722456418208
NXN,-1.0489096004809464
CPNE5,4.247927513443585
BAG6,-0.6161048756897135
NUBP2,-0.4594316186372972
ETHE1,-0.7900769306257687
ABHD12,-0.5547794952247781
INTS9,0.16992500144231237
ARMC6,-1.371968777386958
C19,1.2410080995037949
USP14,-0.7254928097222575
NELFA,-0.4506614090095652
FAM177A1,-0.881355503501381
VDAC1,-0.8143206775520415
ATP2B4,-0.6942611432119677
IRS2,-2.0
H2AC11,-0.7879125870552907
PFKM,-0.740725964739733
SLC25A11,-0.2356282484931421
TRAFD1,-2.807354922057604
NELFB,0.7198920808072646
A0A8I5KXK1,3.321928094887362
RETSAT,0.7369655941662062
PLTP,-0.3785116232537297
HINT1,-0.6431292081312796
PSMA3,-1.0600247710722175
ERMN,-0.6835263352047458
POTEE,-0.7018877710990449
OLA1,-0.8125915704237511
HSP90AB4P,-0.8231222379159209
FLT3,-0.5525410230287788
AIFM1,-0.46633342496253527
SH3GL3,-2.584962500721156
NUDT21,0.28445338946869936
NDUFB10,-0.8006911917765933
GLMN,2.807354922057604
FASN,-0.7239522665319554
Q5STU3,2.0
GSN,-0.8978331109816514
AMPH,0.12029423371771175
PURB,-0.5742360941280976
SYDC,-1.5849625007211563
A0A8I5KWQ7,0.41503749927884376
ACTR2,-1.040930264054882
MYO5C,-0.6035781788885032
EIF3B,-0.43758006792993215
F6QDS0,-1.3061031277256798
PSMD3,-0.8557952771153573
ITGB6,-4.643856189774724
UNC119,-0.16505924627049634
PSME3,0.5145731728297582
DLG2,-0.7725895038969276
COMMD3,-0.4066252594626437
A0A1B0GXE3,-4.459431618637297
LAMB2,-1.0
DNAJC5,2.0
TMTC3,-0.5145731728297583
YRDC,-0.4150374992788438
ZMYM3,0.4005379295837288
CCT2,-0.7225385235309263
FOXK1,-1.1699250014423124
AUP1,0.48542682717024166
EFNB3,-0.08246216019197299
PTPA,-0.29653131782188086
WNK2,-0.9211445792887605
PRPS1L1,-0.9810584363465397
GRB2,1.0
ATL1,-0.0313641709093351
LANCL1,-1.1110313123887439
IST1,-0.44961064782626997
DIP2C,-0.6780719051126377
KIF21B,-0.9668331360648006
UBP19,3.169925001442312
PPIAL4A,-0.84799690655495
ANGPTL2,-0.8073549220576042
TRIM4,-4.247927513443585
CHERP,-0.13124453327825267
RAB8A,-0.8309417423752199
TUBB8B,-0.7852111754539525
AARS2,-0.28010791919273537
KIF5A,-0.7397642275188797
A0A804CF45,2.321928094887362
SNAPN,-1.0
LOC124900586,-1.8073549220576042
THSD7A,2.0
RFT1,-2.807354922057604
ALG9,-0.2630344058337938
EIF2S2,-1.7004397181410922
CLTA,-0.7237145706683501
GAREM2,4.169925001442312
ELAVL2,0.4212964897505262
H0YHG0,0.16046467219324612
NUP62CL,-1.5849625007211563
ATP6V1G1,-2.321928094887362
TDRKH,-0.7884958948062882
MTCH1,-0.44095667845597564
EIF2B5,-5.491853096329675
RALY,-0.6360643785910622
EIF3K,-1.1018796140192137
CAMK2D,-0.6856742789146507
RPS10,-0.9801635843458311
BCAR1,2.0
LRSAM1,0.512206158285842
PODXL2,0.2630344058337938
PURG,-3.4594316186372973
TNC,-0.3428877135230085
CLPP,3.807354922057604
COPS3,-0.3093280581077289
H3BQ06,-0.7004397181410921
MYO6,-0.9454627159905676
R4GMW8,2.0
DDR1,5.169925001442312
SYT2,-0.5849625007211563
RBM23,0.41503749927884376
STK39,-0.506959988719883
ARHGAP31,-0.8930847960834881
PGK2,-0.7152003854825426
KRT10,-0.7106942453240849
GNAO1,-0.654275592053215
UTRN,-0.5405683813627028
MPST,-1.0255350921071376
DYRK1B,0.7884958948062882
ITGAV,5.523561956057013
GALNS,-1.222392421336448
ASPM,3.700439718141092
TRA2A,-0.2995602818589078
NEK7,-0.2630344058337938
JMJD6,-2.321928094887362
A0A2R8YE82,-1.0
ARID1A,-0.9455522159776235
ACSF2,3.321928094887362
I3L0E3,-0.46948528330122025
PFDN1,-4.087462841250339
RASA1,0.0
RBFOX2,1.949373926930032
WRNIP1,-0.6057210608879536
CPNE2,-0.6438561897747247
BSG,-0.9645779457891689
RO60,-0.787591667236174
TTC28,3.9068905956085187
ADD3,-0.6100534816839867
RBM4,-0.6143463075022505
GAN,-0.8300749985576876
NDUFA1,1.0
AP3M1,-0.6974372299795687
MARK4,-2.584962500721156
TNNC2,-0.2590872213171309
LRWD1,0.0
ABCB6,-0.3219280948873623
CPT1C,1.84799690655495
J3KPS2,2.0
C11,-0.7239389138699667
EPB41L1,-0.4931349223055049
ANXA4,-0.8786937037778664
TRMT61A,0.36257007938470837
NUP62,-0.12029423371771177
ERAP1,0.5849625007211562
SEC24C,-0.8614801359185721
TMEM9B,-1.0
RPL38,-0.8470480771614011
WASF3,-0.7369655941662062
RPL35,-0.36257007938470825
MMS19,-0.4454111483223626
EIF4G1,-0.7114949066500879
TPP2,-1.2016338611696507
AP2A2,-0.44539008077600334
UBXN6,-0.37614848588524896
MLYCD,-0.3219280948873623
DCK,-0.29146281416031133
SPTN1,-2.584962500721156
RDH13,3.169925001442312
MPP1,-1.3219280948873622
ACTA2,-0.7398240554774533
K7EPI4,-1.0
DCTD,-1.5305147166987798
TTN,-6.658211482751795
PGAP6,-1.0
RCAN1,-2.0
TM9SF1,4.247927513443585
NAT10,-0.09019780897157814
ITGA6,0.21150410519371182
DBNL,-1.1939418825608479
BCKDHA,-0.4854268271702417
CSTF3,-0.7500217469916525
DICER1,-2.2941831044044583
DCAKD,0.11547721741993588
CTNNB1,-0.6137189287996805
HADHA,-0.5278464957757497
WDR77,-1.15200309344505
ACSL1,-1.712197689017264
ATG4B,-1.3923174227787605
ACP7,-2.0
APPL1,-1.5849625007211563
RPS8,-0.8289849380291466
CLCN6,-0.7824085649273732
PRP4K,-0.36257007938470825
GTPBP4,-1.6147098441152083
TCERG1,-0.5525410230287788
PEA15,-0.4474589769712214
PKN1,-2.584962500721156
PES1,-0.7744402995848689
MAP4,-0.6760365955238745
MAP2K6,-0.6780719051126377
TMEM65,-0.8339900485610707
ASMTL,-0.5624199320700679
RACK1,-0.6893222512302942
TARS3,-0.38702312310924736
FAU,-1.2049314512702256
CPSF7,-0.5474877953024933
FUCA1,-0.4150374992788438
ALDH6A1,-0.923218765512519
CTNND1,-0.8036274636247723
PLXNA3,0.0
PANX1,0.0
BRAT1,1.584962500721156
FLNC,-1.416700165177853
M0QZ24,-1.0
ZMPSTE24,-0.3048545815284209
RMND1,0.22239242133644802
M0QZK8,0.0
FYN,-1.1300605405643729
GID8,-1.3625700793847082
ACSS3,0.3410369178350669
H2BC13,-0.8110734921847211
MRPL24,-3.1699250014423126
J3QQQ9,-0.6066575718204752
PCM1,0.24997825300834756
ARL2,-0.9233787183970876
PLBD2,-0.6177524358388256
THYN1,-1.0179219079972626
RPS27A,-0.6429300989923805
AARSD1,-0.253756592245783
TRMT6,0.5849625007211562
NEFM,-0.8352158167656536
ATP6V1E1,-0.7767666022241811
ISYNA1,-0.8202682408607678
RPSA,-0.7696858069254198
PABPC4,-0.869807740546278
VRK1,-1.986453468162052
SHC1,-2.321928094887362
NUDT8,-0.5849625007211563
GRN,-4.954196310386875
PRKAR1B,-2.807354922057604
NIPSNAP3B,-0.9615258521853643
MGST1,-3.4594316186372973
EXOC6B,-1.7951802081115018
CADPS,-0.03747470541866288
FAM98B,-0.9510903995190535
E7EQ34,2.321928094887362
CYP51A1,0.18442457113742758
PSMA4,-0.92396410896746
SRGAP3,-0.3899465183160133
SCAP,-0.3219280948873623
MYL6,-0.8221679167030915
YIPF6,-2.584962500721156
CTSB,-0.248107861595691
PCYT1B,-2.0
PFKFB2,-0.4150374992788438
TMEM120A,-2.1699250014423126
HIBCH,-0.156868848616866
QPRT,-0.7062687969432897
SCO1,5.426264754702098
ZNG1F,-4.0
PEF1,-0.3514723705013777
POP1,-0.6780719051126377
VIPAS39,-3.1699250014423126
TRMT2A,-0.6918777046376681
PALLD,0.0
CSNK2A1,-0.6607363566785048
NADSYN1,-0.9593580155026542
H0Y8W3,-2.807354922057604
ACOT7,-0.5602269071331711
COPE,-0.1604646721932461
RDH11,-0.7858751946471527
DIAPH1,-0.758991900496205
COX4I1,0.012939055707498013
FKBP10,-0.1719526827892949
ERGIC2,4.087462841250339
PHF5A,-1.5025003405291832
QKI,-1.1699250014423124
SYNCRIP,-0.7488246780345227
ALDH16A1,-1.024662054234269
CAND1,-0.550028710611769
TLE1,-1.415037499278844
MRPS27,-0.16892900896858845
ADI1,0.8073549220576041
H3Y1,-1.0
PPP1R21,-0.2895066171949848
RBM27,-2.321928094887362
OCIAD2,2.0
DNAJB4,-0.8744691179161412
TUBGCP3,-1.398549376490275
ARFGAP2,-1.0250909809628306
UCK2,-2.321928094887362
A0A669KAX9,-1.8073549220576042
CNNM3,1.584962500721156
CACNA2D1,-0.5193741590935794
E9PJK5,2.321928094887362
YARS2,0.0
SCAI,1.222392421336448
YES1,-1.361707996872717
AKR7A2,-0.8131218652764903
CDK14,5.247927513443585
PTN,-0.27096132160542274
UBQLN2,-0.4671260104272979
FGR,-1.5579954531208868
CAPRIN1,0.655351828612554
CNPY2,-1.4443020937840385
VDAC3,-0.2312370779144372
SPIN1,-0.5563933485243852
DMD,-0.3759679346002514
CYB5R1,-0.1750867065580913
PPE1,-1.5849625007211563
RPS25,-0.7185870648513517
A0A6Q8PH88,-1.4739311883324124
ACTL6A,-0.685891409571937
VCP,-0.746149165085769
AVL9,-0.16349873228287934
RAB3GAP1,-1.075050705261261
ARHGEF2,-1.6567531837891663
MTPN,-1.1648540118948905
WAPL,2.662965012722429
RNF150,-2.321928094887362
TMED9,-0.9893527558004916
RPS10P5,2.807354922057604
BCL2L13,4.392317422778761
NAA25,0.0
AGAP1,-0.8248338739356329
FKBP1C,-2.0
CSE1L,-0.30718150951817597
CDV3,-1.0
STEEP1,-1.5849625007211563
CLIP2,-0.9448584458075392
SNX5,-0.6655809609294407
MACROH2A2,-0.7050783626882119
RTN3,-0.9259994185562233
APMAP,-0.39271911985524904
SF3A3,-0.9175378398080271
TFAM,-0.8360242648888739
CRELD1,-2.0821490413538717
IPO9,0.04730571477835682
KIT,-0.40087943628218436
NQO2,-1.9004643264490857
H3BNX3,-1.415037499278844
CCDC149,2.321928094887362
PHF6,-0.6780719051126377
SUPV3L1,-0.8073549220576042
SYNM,4.087462841250339
KDSR,-0.9569312781081141
TMEM205,-1.1277555471983727
VPS51,-0.2895066171949848
KRT28,-0.6599245584023782
SESN2,1.0
MMAA,-0.4947646917495779
USP9Y,-1.028569152196771
NCSTN,-0.11306266448663596
FUS,-0.10962449117449813
TIMM10,0.0
GABARAPL2,-3.1699250014423126
A8MXN1,-2.0
CSNK2B,-0.44320502894969094
DYNC1H1,-0.6646163851721251
LAMP2,0.48542682717024166
UBAP2L,0.777607578663552
AHCTF1,-0.19264507794239588
WIPI2,-0.9328858041414629
NELFCD,0.7062687969432897
PMPCA,-0.32606386945656746
M0QYT0,-0.7794391074621458
CCT6B,-0.7827692837793309
FAM120B,-1.3870231231092474
NHLRC2,-1.2630344058337937
DHX15,-0.8934897631151686
GPSM1,-0.7004397181410921
NT5C2,-0.41300981793186126
GAPVD1,-0.7074465072461512
LSM6,-1.306661338234052
CDS2,1.1255308820838588
STRIP1,0.24100809950379498
DPYSL2,-0.6149300972960979
PFKFB1,-2.0
CCAR2,-0.7421396405041432
STOML2,-1.0328432566870172
PDCD6IP,-0.6465728461623563
GNAT3,-0.6285894331214141
RPL22L1,-0.7062687969432897
MEST,-0.049302919742076436
OTULIN,0.0
YTHDF1,2.321928094887362
FIG4,-0.2789759497028155
L7N2F9,-0.21150410519371174
CERT1,-2.2016338611696504
VCL,-1.0768155970508309
ADAM10,0.19264507794239583
A0A994J6W3,-2.584962500721156
SND1,-0.9053130174951833
NLGN4Y,4.087462841250339
WDFY1,0.0544477840223765
FTH1,-2.0
GNAQ,-0.6431662901644363
STK11IP,0.6520766965796931
RIT2,-0.7369655941662062
NDUFB9,-0.11103131238874384
COX7A2L,3.321928094887362
PSMA1,-0.90587782263545
WFS1,-2.807354922057604
IARS2,-0.8878896336784625
RANBP1,-0.7888822619861252
MAP4K4,-0.04556257738044375
GMPS,-0.5388660861317022
RTL8B,-0.4150374992788438
HDHD5,-0.6780719051126377
TFCP2,-0.5849625007211563
DHRS7,-0.9004643264490856
SRCIN1,1.2954558835261714
OCIAD1,0.08828653241795499
A0A3B3ITX4,-0.5920172582551065
HDGFL3,4.523561956057013
A0A494C0A6,0.0
TCP11L1,0.5145731728297582
SRSF10,-0.6293566200796095
ACSL6,-1.3148733373534118
IGFBPL1,-1.15200309344505
COPB1,-0.4769652484220457
SLC44A1,-0.8797057662822882
OSGEP,-2.222392421336448
GLUD1,-0.560057158958336
VAV2,-2.0
SOD1,-1.7454271729144024
NEFL,-0.7783682931767687
PSMD5,-0.6680182404487147
PITPNM1,-1.0
ARHGAP35,-0.6655809609294407
MDK,-0.9971117206751736
YIF1B,3.4594316186372973
CELSR3,2.807354922057604
SRSF6,-0.6872125589691065
P4HA1,-0.30718150951817597
DPM1,-1.0924462487645952
HIGD2A,0.41503749927884376
LCK,-1.6943737174417381
IDH3G,-0.7555812723335531
PBX4,2.0
SLC25A12,-0.15787965978171928
TRAF6,-2.807354922057604
ROBO1,3.700439718141092
ICAM1,-4.857980995127572
EPHB1,-0.9358696625802845
RPS6KB1,-1.7004397181410922
GK2,1.0
NDEL1,-0.46566357234881184
RBM6,-4.700439718141092
BPNT1,-0.19264507794239588
A0A6Q8PHN7,-1.4739311883324124
PUM1,-0.5474877953024933
ADPGK,-1.222392421336448
PAXX,-1.0
COPG2,-0.48278210591467796
GABARAPL1,2.321928094887362
TLE3,-1.5090136474878575
PLCD4,-0.12553088208385899
ENO2,-0.7236562968335243
RAB5C,-0.8544342041860922
E9PLN8,-0.13750352374993496
CD47,-1.2954558835261714
POLR2B,-0.6275821346589445
RBM8A,-0.22239242133644802
SORD,-0.3999306068886354
NACAD,2.321928094887362
MTX1,-0.523561956057013
PELO,0.16992500144231237
SELENBP1,-1.7162070339994087
DEFA1,-1.4764380439429872
GLIPR2,-1.0931094043914815
TECPR2,-0.7369655941662062
BACH2,2.0
PITHD1,0.6214883767462702
NR2E3,-2.584962500721156
SYT11,-0.6520766965796931
GCDH,-0.8829605788097805
MATR3,-0.5462310726774139
HNRNPF,-0.8443491295398058
ACTR1B,-0.4116784871889291
MCM2,-0.6520766965796931
